STCODE,ENTITY,SITECODE,WATERYEAR,YEAR,MONTH,TYPE,Q_AREA_MO,QCODE_MO,PH_MO,PHCODE_MO,COND_MO,CONDCODE_MO,ALK_MO,ALKCODE_MO,SSED_MO,SSEDCODE_MO,SI_MO,SICODE_MO,UTP_MO,UTPCODE_MO,TDP_MO,TDPCODE_MO,PO4P_MO,PO4PCODE_MO,PARTP_MO,PARTPCODE_MO,UTN_MO,UTNCODE_MO,TDN_MO,TDNCODE_MO,DON_MO,DONCODE_MO,PARTN_MO,PARTNCODE_MO,UTKN_MO,UTKNCODE_MO,TKN_MO,TKNCODE_MO,NH3N_MO,NH3NCODE_MO,NO3N_MO,NO3NCODE_MO,NA_MO,NACODE_MO,K_MO,KCODE_MO,CA_MO,CACODE_MO,MG_MO,MGCODE_MO,SO4S_MO,SO4SCODE_MO,CL_MO,CLCODE_MO,DOC_MO,DOCCODE_MO 
CF002,2,"GSWS10",1984,1984,3,F,30.62,A,7.47,A,30.10,A,16.04,A,2.32,A,9.30,A,0.060,A,0.059,A,,N,0.001,D,0.06,DE,0.03,DE,0.03,D,0.03,D,0.06,A,0.03,A,0.003,A,0.002,E,2.02,A,0.24,A,2.87,E,0.73,A,,N,,N,,N
CF002,2,"GSWS10",1984,1984,4,F,16.35,A,7.40,A,33.60,A,17.21,A,1.86,A,9.75,A,0.058,A,0.053,A,,N,0.005,D,0.05,DE,0.03,DE,0.02,D,0.02,D,0.05,A,0.03,A,0.006,A,0.003,E,2.15,A,0.18,A,2.83,E,0.79,A,,N,,N,,N
CF002,2,"GSWS10",1984,1984,5,F,15.66,A,7.45,A,34.77,A,18.46,A,1.34,A,9.81,A,0.054,A,0.049,A,,N,0.005,D,0.04,D,0.03,D,0.03,D,0.01,D,0.04,A,0.03,A,0.003,A,0.003,A,2.18,A,0.24,A,3.09,E,0.86,A,,N,,N,,N
CF002,2,"GSWS10",1984,1984,6,F,12.43,A,7.54,A,34.97,A,20.33,A,2.55,A,9.88,A,0.049,A,0.038,A,,N,0.011,D,0.05,D,0.02,D,0.02,D,0.03,D,0.05,A,0.02,A,0.003,A,0.003,A,2.36,A,0.22,A,3.04,E,0.91,A,,N,,N,,N
CF002,2,"GSWS10",1984,1984,7,F,2.14,A,7.84,A,40.65,A,26.04,A,2.22,A,10.07,A,0.061,A,0.056,A,,N,0.005,D,0.04,D,0.03,D,0.02,D,0.01,D,0.04,A,0.03,A,0.009,A,0.001,A,2.89,A,0.29,A,3.54,E,1.21,A,,N,,N,,N
CF002,2,"GSWS10",1984,1984,8,G,0.79,A,7.63,A,62.80,A,27.58,A,0.86,A,10.17,A,0.053,A,0.049,A,,N,0.005,D,0.05,D,0.05,D,0.04,D,0.00,D,0.04,A,0.04,A,0.000,A,0.005,A,3.19,A,0.27,A,4.23,E,1.45,A,,N,,N,,N
CF002,2,"GSWS10",1984,1984,9,F,0.86,A,7.64,A,64.38,A,28.08,A,1.50,A,9.93,A,0.042,A,0.049,A,,N,0.003,D,0.04,D,0.04,D,0.04,D,0.01,D,0.04,A,0.04,A,0.002,A,0.002,A,3.41,A,0.26,A,4.54,E,1.49,A,,N,,N,,N
CF002,2,"GSWS10",1985,1984,10,F,8.47,A,7.73,A,38.75,A,19.00,A,8.50,A,8.69,A,0.063,A,0.050,A,,N,0.013,D,0.11,D,0.07,D,0.02,D,0.04,D,0.11,A,0.07,A,0.045,A,0.004,A,2.26,A,0.23,A,3.36,E,0.91,A,,N,,N,,N
CF002,2,"GSWS10",1985,1984,11,F,44.46,A,7.65,A,31.55,A,16.46,A,7.28,A,8.79,A,0.062,A,0.056,A,,N,0.009,D,0.09,D,0.06,D,0.01,D,0.03,D,0.08,A,0.05,A,0.042,A,0.004,A,1.95,A,0.19,A,2.98,E,0.74,A,,N,,N,,N
CF002,2,"GSWS10",1985,1984,12,G,23.02,A,7.50,A,34.93,A,15.79,A,2.35,A,9.61,A,0.053,A,0.058,A,,N,0.000,D,0.05,D,0.03,D,0.02,D,0.02,D,0.05,A,0.03,A,0.006,A,0.001,A,2.12,A,0.17,A,2.93,E,0.83,A,,N,,N,,N
CF002,2,"GSWS10",1985,1985,1,G,7.79,A,7.40,A,40.44,A,17.21,A,1.27,A,9.91,A,0.063,A,0.061,A,,N,0.002,D,0.06,D,0.03,D,0.02,D,0.03,D,0.06,A,0.03,A,0.007,A,0.002,A,2.24,A,0.18,A,3.09,E,0.93,A,,N,,N,,N
CF002,2,"GSWS10",1985,1985,2,F,18.69,A,7.48,A,32.03,A,15.00,A,4.42,A,8.78,A,0.066,A,0.070,A,,N,0.000,D,0.06,D,0.04,D,0.03,D,0.02,D,0.06,A,0.04,A,0.007,A,0.004,A,1.91,A,0.21,A,2.80,E,0.76,A,,N,,N,,N
CF002,2,"GSWS10",1985,1985,3,F,15.71,A,7.53,A,34.42,A,16.54,A,5.24,A,9.68,A,0.079,A,0.065,A,,N,0.013,D,0.05,D,0.03,D,0.01,D,0.03,D,0.05,A,0.02,A,0.008,A,0.003,A,2.12,A,0.16,A,2.81,E,0.80,A,,N,,N,,N
CF002,2,"GSWS10",1985,1985,4,F,12.61,A,7.55,A,35.78,A,17.12,A,6.47,A,9.89,A,0.082,A,0.064,A,,N,0.018,D,0.06,D,0.03,D,0.02,D,0.03,D,0.06,A,0.03,A,0.008,A,0.002,A,2.10,A,0.19,A,2.92,E,0.85,A,,N,,N,,N
CF002,2,"GSWS10",1985,1985,5,F,3.45,A,7.60,A,47.14,A,21.54,A,5.20,A,10.32,A,0.086,A,0.074,A,,N,0.013,D,0.07,D,0.06,D,0.05,D,0.02,D,0.07,A,0.06,A,0.013,A,0.001,A,2.53,A,0.25,A,3.37,E,1.14,A,,N,,N,,N
CF002,2,"GSWS10",1985,1985,6,F,3.58,A,7.60,A,52.05,A,23.75,A,8.87,A,10.59,A,0.088,A,0.084,A,,N,0.004,D,0.12,D,0.04,D,0.02,D,0.08,D,0.12,A,0.04,A,0.021,A,0.002,A,2.81,A,0.26,A,3.61,E,1.19,A,,N,,N,,N
CF002,2,"GSWS10",1985,1985,7,F,0.84,A,7.60,A,60.10,A,26.75,A,3.62,A,11.33,A,0.067,A,0.055,A,,N,0.012,D,0.06,D,0.03,D,0.02,D,0.03,D,0.06,A,0.03,A,0.010,A,0.002,A,3.29,A,0.34,A,3.88,E,1.28,A,,N,,N,,N
CF002,2,"GSWS10",1985,1985,8,P,0.54,A,7.60,I,72.50,I,28.04,I,2.82,I,9.88,I,0.058,I,0.054,I,,N,0.004,ID,0.07,ID,0.04,ID,0.04,ID,0.03,ID,0.07,I,0.04,I,0.002,I,0.002,I,3.75,I,0.33,I,4.95,I,1.74,I,,N,,N,,N
CF002,2,"GSWS10",1985,1985,9,F,0.87,A,7.71,A,70.65,A,27.21,A,2.67,A,9.91,A,0.042,A,0.038,A,,N,0.004,D,0.07,D,0.05,D,0.04,D,0.02,D,0.07,A,0.05,A,0.005,A,0.003,A,3.64,A,0.33,A,6.03,E,1.71,A,,N,,N,,N
CF002,2,"GSWS10",1986,1985,10,G,4.83,A,7.41,A,48.81,A,19.67,A,13.45,A,8.37,A,0.066,A,0.049,A,,N,0.016,D,0.19,D,0.11,D,0.06,D,0.08,D,0.18,A,0.10,A,0.047,A,0.010,A,2.78,A,0.30,A,5.04,E,1.23,A,,N,,N,,N
CF002,2,"GSWS10",1986,1985,11,G,15.75,A,7.35,A,33.44,A,15.12,A,6.69,A,8.37,A,0.061,A,0.052,A,,N,0.009,D,0.10,D,0.06,D,0.04,D,0.04,D,0.09,A,0.05,A,0.019,A,0.012,A,2.12,A,0.24,A,3.55,E,0.85,A,,N,,N,,N
CF002,2,"GSWS10",1986,1985,12,F,17.28,A,7.31,A,31.17,A,14.29,A,6.78,A,8.90,A,0.066,A,0.053,A,,N,0.013,D,0.07,D,0.03,D,0.02,D,0.04,D,0.07,A,0.03,A,0.012,A,0.004,A,2.02,A,0.21,A,3.34,E,0.78,A,,N,,N,,N
CF002,2,"GSWS10",1986,1986,1,F,29.53,A,7.36,A,32.77,A,15.46,A,2.17,A,9.07,A,0.058,A,0.056,A,,N,0.003,D,0.04,D,0.02,D,0.01,D,0.02,D,0.04,A,0.02,A,0.008,A,0.001,A,2.05,A,0.19,A,3.56,E,0.86,A,,N,,N,,N
CF002,2,"GSWS10",1986,1986,2,G,59.59,E,7.40,A,34.16,A,16.08,A,2.21,A,9.94,A,0.078,A,0.062,A,,N,0.016,D,0.02,D,0.00,D,0.00,D,0.02,D,0.02,A,0.00,A,0.005,A,0.001,A,2.13,A,0.25,A,3.23,E,0.81,A,,N,,N,,N
CF002,2,"GSWS10",1986,1986,3,G,14.09,A,7.57,A,37.70,A,18.25,A,4.48,A,10.18,A,0.070,A,0.061,A,,N,0.009,D,0.03,D,0.02,D,0.02,D,0.01,D,0.03,A,0.02,A,0.002,A,0.001,A,2.42,A,0.23,A,3.50,E,1.01,A,,N,,N,,N
CF002,2,"GSWS10",1986,1986,4,G,7.64,A,7.50,A,35.66,A,16.87,A,1.02,A,9.55,A,0.062,A,0.063,A,,N,0.001,D,0.02,D,0.02,D,0.02,D,0.00,D,0.02,A,0.02,A,0.002,A,0.002,A,2.08,A,0.20,A,3.31,E,0.90,A,,N,,N,,N
CF002,2,"GSWS10",1986,1986,5,G,8.74,A,7.51,A,43.40,A,19.92,A,0.86,A,10.04,A,0.065,A,0.051,A,,N,0.014,D,0.03,D,0.02,D,0.02,D,0.01,D,0.03,A,0.02,A,0.003,A,0.001,A,2.52,A,0.24,A,3.89,E,1.03,A,,N,,N,,N
CF002,2,"GSWS10",1986,1986,6,G,1.25,A,7.60,A,54.10,A,23.46,A,0.69,A,10.64,A,0.063,A,0.062,A,,N,0.001,D,0.02,D,0.02,D,0.02,D,0.00,D,0.02,A,0.02,A,0.004,A,0.001,A,3.19,A,0.33,A,4.36,E,1.26,A,,N,,N,,N
CF002,2,"GSWS10",1986,1986,7,G,0.65,A,7.68,A,63.42,A,26.62,A,0.31,A,9.48,A,0.054,A,0.064,A,,N,0.002,D,0.03,D,0.02,D,0.01,D,0.02,D,0.03,A,0.02,A,0.006,A,0.004,A,3.70,A,0.33,A,4.95,E,1.61,A,,N,,N,,N
CF002,2,"GSWS10",1986,1986,8,G,0.23,E,7.65,A,74.67,A,28.71,A,0.43,A,9.18,A,0.052,A,0.045,A,,N,0.006,D,0.04,D,0.04,D,0.04,D,0.01,D,0.04,A,0.04,A,0.003,A,0.004,A,4.20,A,0.36,A,6.54,E,1.76,A,,N,,N,,N
CF002,2,"GSWS10",1986,1986,9,P,3.34,E,7.53,A,54.13,A,22.37,A,9.68,A,8.11,A,0.060,A,0.050,A,,N,0.011,D,0.12,D,0.07,D,0.06,D,0.05,D,0.11,A,0.06,A,0.005,A,0.008,A,3.11,A,0.29,A,5.05,E,1.44,A,,N,,N,,N
CF002,2,"GSWS10",1987,1986,10,F,2.23,A,7.43,A,53.82,A,22.46,A,3.86,A,8.30,A,0.055,A,0.052,A,,N,0.003,D,0.06,D,0.06,D,0.04,D,0.01,D,0.05,A,0.05,A,0.006,A,0.009,A,3.07,A,0.28,A,5.27,E,1.40,A,,N,,N,,N
CF002,2,"GSWS10",1987,1986,11,F,34.70,A,7.40,A,34.92,A,15.92,A,29.01,A,8.74,A,0.078,A,0.062,A,,N,0.016,D,0.08,D,0.05,D,0.04,D,0.03,D,0.07,A,0.04,A,0.003,A,0.007,A,2.19,A,0.22,A,3.41,E,0.90,A,,N,,N,,N
CF002,2,"GSWS10",1987,1986,12,F,11.41,A,7.40,A,34.79,A,16.25,A,27.27,A,8.68,A,0.062,A,0.055,A,,N,0.007,D,0.05,D,0.03,D,0.03,D,0.02,D,0.05,A,0.03,A,0.003,A,0.002,A,2.14,A,0.20,A,3.47,E,0.90,A,,N,,N,,N
CF002,2,"GSWS10",1987,1987,1,F,25.35,E,7.40,A,32.96,A,15.87,A,27.04,A,8.75,A,0.067,A,0.058,A,,N,0.009,D,0.05,D,0.04,D,0.03,D,0.02,D,0.05,A,0.03,A,0.005,A,0.004,A,2.12,A,0.20,A,3.40,E,0.88,A,,N,,N,,N
CF002,2,"GSWS10",1987,1987,2,F,20.30,A,7.42,A,33.69,A,16.21,A,6.91,A,9.06,A,0.074,A,0.069,A,,N,0.004,D,0.05,D,0.03,D,0.02,D,0.02,D,0.05,A,0.03,A,0.006,A,0.002,A,2.31,A,0.21,A,3.32,E,0.88,A,,N,,N,,N
CF002,2,"GSWS10",1987,1987,3,F,15.46,E,7.41,A,35.14,A,16.75,A,5.62,A,9.14,A,0.068,A,0.059,A,,N,0.009,D,0.07,D,0.04,D,0.03,D,0.03,D,0.07,A,0.04,A,0.012,A,0.001,A,2.18,A,0.23,A,3.37,E,0.89,A,,N,,N,,N
CF002,2,"GSWS10",1987,1987,4,G,4.21,A,7.51,A,43.96,A,20.79,A,7.44,A,9.72,A,0.057,A,0.061,A,,N,0.002,D,0.05,D,0.03,D,0.03,D,0.02,D,0.05,A,0.03,A,0.002,A,0.001,A,2.81,A,0.25,A,5.23,E,1.18,A,,N,,N,,N
CF002,2,"GSWS10",1987,1987,5,F,2.10,A,7.60,A,50.59,A,22.83,A,7.10,A,9.76,A,0.050,A,0.042,A,,N,0.009,D,0.07,D,0.03,D,0.03,D,0.04,D,0.07,A,0.03,A,0.005,A,0.001,A,2.95,A,0.27,A,5.27,E,1.28,A,,N,,N,,N
CF002,2,"GSWS10",1987,1987,6,F,0.96,A,7.67,A,58.39,A,25.46,A,6.53,A,8.99,A,0.053,A,0.043,A,,N,0.010,D,0.09,D,0.04,D,0.04,D,0.05,D,0.09,A,0.04,A,0.006,A,0.001,A,3.35,A,0.30,A,6.02,E,1.44,A,,N,,N,,N
CF002,2,"GSWS10",1987,1987,7,F,0.66,E,7.63,A,66.10,A,27.16,A,21.32,A,8.33,A,0.052,A,0.042,A,,N,0.010,D,0.21,D,0.08,D,0.06,D,0.13,D,0.20,A,0.07,A,0.013,A,0.004,A,4.05,A,0.39,A,6.89,E,1.65,A,,N,,N,,N
CF002,2,"GSWS10",1987,1987,8,F,0.25,A,7.69,A,73.63,A,29.83,A,2.53,A,8.40,A,0.056,A,0.045,A,,N,0.011,D,0.11,D,0.08,D,0.06,D,0.03,D,0.10,A,0.07,A,0.011,A,0.008,A,4.55,A,0.40,A,7.55,E,1.86,A,,N,,N,,N
CF002,2,"GSWS10",1987,1987,9,F,0.14,A,7.66,A,80.56,A,30.91,A,1.41,A,8.47,A,0.045,A,0.040,A,,N,0.005,D,0.06,D,0.05,D,0.04,D,0.01,D,0.06,A,0.05,A,0.007,A,0.003,A,4.68,A,0.36,A,8.43,E,1.98,A,,N,,N,,N
CF002,2,"GSWS10",1988,1987,10,F,0.10,A,7.65,A,79.12,A,29.71,A,2.71,A,8.29,A,0.041,A,0.039,A,,N,0.003,D,0.07,D,0.05,D,0.03,D,0.03,D,0.07,A,0.04,A,0.009,A,0.005,A,4.34,A,0.30,A,8.25,E,1.98,A,,N,,N,,N
CF002,2,"GSWS10",1988,1987,11,F,1.09,A,7.43,A,57.72,A,22.12,A,10.05,A,7.49,A,0.056,A,0.039,A,,N,0.017,D,0.12,D,0.07,D,0.05,D,0.05,D,0.11,A,0.06,A,0.010,A,0.010,A,3.13,A,0.23,A,5.83,A,1.49,A,,N,,N,,N
CF002,2,"GSWS10",1988,1987,12,F,16.07,A,7.07,A,34.37,A,14.37,A,27.53,A,7.61,A,0.069,A,0.043,A,,N,0.025,D,0.11,D,0.05,D,0.03,D,0.05,D,0.10,A,0.04,A,0.012,A,0.007,A,2.08,A,0.18,A,3.45,A,0.87,A,,N,,N,,N
CF002,2,"GSWS10",1988,1988,1,F,32.19,A,7.40,A,30.24,A,13.67,A,23.60,A,8.36,A,0.068,A,0.053,A,,N,0.014,D,0.07,D,0.04,D,0.02,D,0.03,D,0.06,A,0.03,A,0.013,A,0.008,A,1.88,A,0.16,A,2.98,A,0.73,A,,N,,N,,N
CF002,2,"GSWS10",1988,1988,2,F,11.24,A,7.45,A,35.54,A,16.33,A,21.14,A,9.31,A,0.066,A,0.058,A,,N,0.008,D,0.05,D,0.03,D,0.01,D,0.02,D,0.05,A,0.03,A,0.013,A,0.002,A,2.21,A,0.19,A,3.35,A,0.91,A,,N,,N,,N
CF002,2,"GSWS10",1988,1988,3,F,19.12,A,7.55,A,35.48,A,16.29,A,4.15,A,9.17,A,0.061,A,0.052,A,,N,0.009,D,0.04,D,0.02,D,0.01,D,0.02,D,0.04,A,0.02,A,0.014,A,0.002,A,2.17,A,0.15,A,3.56,A,0.88,A,,N,,N,,N
CF002,2,"GSWS10",1988,1988,4,F,14.15,A,7.54,A,36.06,A,16.96,A,3.82,A,9.36,A,0.061,A,0.056,A,,N,0.005,D,0.04,D,0.03,D,0.01,D,0.01,D,0.04,A,0.03,A,0.015,A,0.002,A,2.18,A,0.14,A,3.72,A,0.92,A,,N,,N,,N
CF002,2,"GSWS10",1988,1988,5,F,10.96,A,7.66,A,39.55,A,18.75,A,1.98,A,9.81,A,0.060,A,0.053,A,,N,0.008,D,0.04,D,0.02,D,0.01,D,0.01,D,0.04,A,0.02,A,0.011,A,0.002,A,2.31,A,0.18,A,4.01,A,1.04,A,,N,,N,,N
CF002,2,"GSWS10",1988,1988,6,F,9.43,A,7.62,A,41.55,A,19.83,A,3.34,A,9.76,A,0.064,A,0.051,A,,N,0.014,D,0.07,D,0.04,D,0.03,D,0.03,D,0.07,A,0.04,A,0.015,A,0.002,A,2.38,A,0.22,A,4.33,A,1.13,A,,N,,N,,N
CF002,2,"GSWS10",1988,1988,7,F,0.97,A,7.65,A,55.40,A,24.58,A,2.79,A,9.84,A,0.080,A,0.053,A,,N,0.027,D,0.13,D,0.07,D,0.05,D,0.05,D,0.12,A,0.07,A,0.024,A,0.003,A,3.24,A,0.28,A,5.52,A,1.36,A,,N,,N,,N
CF002,2,"GSWS10",1988,1988,8,F,0.32,A,7.70,A,66.09,A,27.62,A,1.54,A,9.57,A,0.049,A,0.049,A,,N,0.001,D,0.04,D,0.04,D,0.03,D,0.01,D,0.04,A,0.04,A,0.007,A,0.001,A,3.93,A,0.27,A,6.46,A,1.63,A,,N,,N,,N
CF002,2,"GSWS10",1988,1988,9,G,0.29,A,7.70,A,69.21,A,27.87,A,0.53,A,8.90,A,0.041,A,0.042,A,,N,0.001,D,0.08,D,0.07,D,0.06,D,0.01,D,0.08,A,0.07,A,0.010,A,0.001,A,3.73,A,0.30,A,6.83,A,1.70,A,,N,,N,,N
CF002,2,"GSWS10",1989,1988,10,F,0.23,A,7.70,A,72.00,A,29.12,A,1.78,A,8.76,A,0.048,A,0.040,A,0.026,A,0.009,D,0.08,D,0.05,D,0.03,D,0.03,D,0.07,A,0.04,A,0.009,A,0.003,A,3.91,A,0.29,A,7.03,A,1.81,A,0.38,I,3.44,I,,N
CF002,2,"GSWS10",1989,1988,11,P,33.63,A,7.42,A,34.11,A,15.58,A,4.11,A,9.26,A,0.048,A,0.047,A,0.039,A,0.001,D,0.10,D,0.07,D,0.03,D,0.03,D,0.07,A,0.04,A,0.014,A,0.023,A,2.07,A,0.22,A,3.35,A,0.87,A,0.30,A,1.19,A,,N
CF002,2,"GSWS10",1989,1988,12,P,11.01,A,7.42,A,32.90,A,15.96,A,38.20,A,8.50,A,0.065,A,0.047,A,0.037,A,0.018,D,0.10,D,0.05,D,0.02,D,0.06,D,0.09,A,0.04,A,0.012,A,0.007,A,2.16,A,0.18,A,3.27,A,0.86,A,0.30,A,0.96,A,,N
CF002,2,"GSWS10",1989,1989,1,P,37.95,E,7.42,A,30.42,A,14.83,A,59.34,A,8.65,A,0.075,A,0.053,A,0.040,A,0.023,D,0.12,D,0.05,D,0.03,D,0.08,D,0.12,A,0.04,A,0.016,A,0.003,A,2.00,A,0.18,A,2.99,A,0.77,A,0.30,A,0.83,A,,N
CF002,2,"GSWS10",1989,1989,2,P,16.98,E,7.41,A,30.06,A,14.58,A,16.24,A,8.57,A,0.054,A,0.057,A,0.042,A,0.003,D,0.07,D,0.04,D,0.02,D,0.03,D,0.07,A,0.04,A,0.022,A,0.004,A,1.93,A,0.18,A,3.00,A,0.77,A,0.29,A,0.88,A,,N
CF002,2,"GSWS10",1989,1989,3,F,34.28,E,7.40,A,30.70,A,14.71,A,1.12,A,8.71,A,0.064,A,0.058,A,0.037,A,0.006,D,0.04,D,0.03,D,0.02,D,0.01,D,0.04,A,0.03,A,0.003,A,0.002,A,1.89,A,0.19,A,3.02,A,0.78,A,0.32,A,0.95,A,,N
CF002,2,"GSWS10",1989,1989,4,F,10.86,E,7.46,A,36.02,A,17.00,A,0.57,A,9.28,A,0.067,A,0.059,A,0.037,A,0.008,D,0.04,D,0.03,D,0.02,D,0.01,D,0.04,A,0.03,A,0.005,A,0.000,A,2.19,A,0.21,A,3.64,A,0.91,A,0.29,A,1.01,A,,N
CF002,2,"GSWS10",1989,1989,5,F,2.18,A,7.60,A,45.47,A,20.83,A,0.71,A,9.28,A,0.043,A,0.041,A,0.030,A,0.002,D,0.05,D,0.04,D,0.03,D,0.01,D,0.05,A,0.04,A,0.007,A,0.001,A,2.66,A,0.22,A,4.35,A,1.13,A,0.31,A,1.34,A,,N
CF002,2,"GSWS10",1989,1989,6,F,1.06,A,7.60,A,50.41,A,23.00,A,0.96,A,9.43,A,0.047,A,0.041,A,0.028,A,0.006,D,0.05,D,0.04,D,0.03,D,0.01,D,0.05,A,0.04,A,0.009,A,0.001,A,2.92,A,0.22,A,4.79,A,1.23,A,0.30,A,1.50,A,,N
CF002,2,"GSWS10",1989,1989,7,F,0.43,A,7.55,A,59.83,A,25.87,A,1.73,A,9.20,A,0.046,A,0.035,A,0.025,A,0.011,D,0.08,D,0.03,D,0.03,D,0.04,D,0.08,A,0.03,A,0.007,A,0.000,A,3.36,A,0.24,A,5.52,A,1.38,A,0.27,A,2.14,A,,N
CF002,2,"GSWS10",1989,1989,8,F,0.41,A,7.57,A,65.72,A,28.12,A,1.07,A,9.14,A,0.042,A,0.035,A,0.027,A,0.007,D,0.10,D,0.05,D,0.04,D,0.06,D,0.10,A,0.05,A,0.007,A,0.001,A,3.61,A,0.29,A,6.30,A,1.51,A,0.30,A,2.97,A,,N
CF002,2,"GSWS10",1989,1989,9,F,0.06,A,7.70,A,72.03,A,29.41,A,1.19,A,9.13,A,0.045,A,0.037,A,0.025,A,0.008,D,0.04,D,0.03,D,0.02,D,0.01,D,0.04,A,0.03,A,0.006,A,0.001,A,3.90,A,0.27,A,7.26,A,1.76,A,0.29,A,3.86,A,,N
CF002,2,"GSWS10",1990,1989,10,F,0.47,A,7.51,A,69.27,A,27.29,A,0.66,A,8.47,A,0.050,A,0.040,A,0.028,A,0.011,D,0.07,D,0.07,D,0.05,D,0.00,D,0.07,A,0.07,A,0.024,A,0.001,A,3.55,A,0.26,A,6.55,A,1.64,A,0.40,A,3.52,A,,N
CF002,2,"GSWS10",1990,1989,11,F,5.31,A,7.42,A,40.96,A,18.29,A,1.38,A,7.95,A,0.043,A,0.039,A,0.028,A,0.004,D,0.06,D,0.05,D,0.04,D,0.01,D,0.06,A,0.05,A,0.010,A,0.003,A,2.31,A,0.22,A,3.99,A,1.03,A,0.28,A,1.52,A,,N
CF002,2,"GSWS10",1990,1989,12,F,6.39,A,7.42,A,37.07,A,17.08,A,1.21,A,8.06,A,0.043,A,0.037,A,0.028,A,0.005,D,0.06,D,0.05,D,0.04,D,0.01,D,0.06,A,0.05,A,0.010,A,0.004,A,2.15,A,0.21,A,3.65,A,0.93,A,0.21,A,1.29,A,,N
CF002,2,"GSWS10",1990,1990,1,F,35.65,A,7.37,A,30.23,A,14.75,A,10.01,A,8.52,A,0.060,A,0.048,A,0.034,A,0.011,D,0.07,D,0.03,D,0.02,D,0.04,D,0.07,A,0.03,A,0.010,A,0.004,A,1.82,A,0.20,A,2.96,A,0.78,A,0.37,A,0.96,A,,N
CF002,2,"GSWS10",1990,1990,2,F,30.20,A,7.30,I,29.70,I,14.46,I,6.82,A,8.83,A,0.059,A,0.048,A,0.037,A,0.011,D,0.05,D,0.02,D,0.01,D,0.03,D,0.05,A,0.02,A,0.008,A,0.003,A,1.94,A,0.22,A,3.01,A,0.78,A,0.34,A,0.91,I,,N
CF002,2,"GSWS10",1990,1990,3,F,15.34,A,7.41,I,36.35,I,17.29,I,4.36,A,9.50,A,0.057,A,0.048,A,0.037,A,0.009,D,0.04,D,0.03,D,0.02,D,0.01,D,0.04,A,0.03,A,0.011,A,0.002,A,2.03,A,0.21,A,3.35,A,0.84,A,0.18,A,0.87,I,,N
CF002,2,"GSWS10",1990,1990,4,F,13.57,A,7.41,A,39.77,A,18.54,A,18.85,A,9.00,A,0.079,A,0.048,A,0.033,A,0.032,D,0.14,D,0.06,D,0.04,D,0.08,D,0.14,A,0.06,A,0.019,A,0.004,A,2.25,A,0.24,A,3.78,A,0.96,A,0.12,A,0.96,A,,N
CF002,2,"GSWS10",1990,1990,5,F,5.09,A,7.46,A,42.70,A,20.33,A,11.82,A,9.47,A,0.064,A,0.044,A,0.032,A,0.019,D,0.09,D,0.05,D,0.03,D,0.04,D,0.09,A,0.05,A,0.017,A,0.002,A,2.41,A,0.22,A,4.17,A,1.06,A,0.12,A,0.92,A,,N
CF002,2,"GSWS10",1990,1990,6,F,6.53,A,7.51,A,44.19,A,21.25,A,14.80,A,9.61,A,0.055,A,0.045,A,0.033,A,0.011,D,0.09,D,0.06,D,0.02,D,0.04,D,0.09,A,0.06,A,0.041,A,0.001,A,2.52,A,0.21,A,4.39,A,1.09,A,0.11,A,0.82,A,,N
CF002,2,"GSWS10",1990,1990,7,F,1.33,A,7.60,A,55.03,A,25.83,A,1.79,A,10.21,A,0.053,A,0.048,A,0.028,A,0.005,D,0.05,D,0.03,D,0.01,D,0.02,D,0.05,A,0.03,A,0.030,A,0.001,A,3.09,A,0.24,A,5.47,A,1.35,A,0.14,A,1.50,A,,N
CF002,2,"GSWS10",1990,1990,8,F,0.55,A,7.63,A,64.15,A,27.96,A,1.17,A,9.71,A,0.051,A,0.038,A,0.023,A,0.013,D,0.07,D,0.03,D,0.02,D,0.04,D,0.07,A,0.03,A,0.009,A,0.001,A,3.56,A,0.27,A,6.16,A,1.54,A,0.17,A,2.34,A,,N
CF002,2,"GSWS10",1990,1990,9,F,0.30,A,7.70,A,73.68,A,29.29,A,9.61,A,9.21,A,0.050,A,0.032,A,0.024,A,0.018,D,0.14,D,0.04,D,0.03,D,0.11,D,0.14,A,0.04,A,0.008,A,0.001,A,3.76,A,0.30,A,6.67,A,1.69,A,0.20,A,3.19,A,,N
CF002,2,"GSWS10",1991,1990,10,F,2.19,A,7.54,A,51.70,A,22.50,A,8.06,A,8.33,A,0.048,A,0.039,A,0.027,A,0.009,D,0.09,D,0.05,D,0.04,D,0.03,D,0.09,A,0.05,A,0.015,A,0.003,A,2.77,A,0.26,A,5.08,A,1.31,A,0.20,A,2.43,A,,N
CF002,2,"GSWS10",1991,1990,11,F,17.69,A,7.42,A,35.45,A,16.46,A,4.02,A,8.34,A,0.053,A,0.044,A,0.032,A,0.008,D,0.06,D,0.03,D,0.02,D,0.03,D,0.06,A,0.03,A,0.008,A,0.003,A,2.02,A,0.18,A,3.37,A,0.88,A,0.17,I,1.97,I,,N
CF002,2,"GSWS10",1991,1990,12,P,13.65,A,7.40,A,33.23,A,15.83,A,2.35,A,8.99,A,0.049,A,0.045,A,0.035,A,0.004,D,0.04,D,0.03,D,0.03,D,0.01,D,0.04,A,0.03,A,0.004,A,0.002,A,1.94,A,0.16,A,3.13,A,0.81,A,0.14,A,0.96,A,,N
