STCODE,FORMAT,SITECODE,WATERYEAR,BEGIN_DATETIME,END_DATETIME,TOTAL_Q_SMPL,ESTCODE 
HF004,6,"GSWS08",2013,2013-03-27 13:50:00,2013-04-16 08:50:00,4.113,A
HF004,6,"GSWS08",2013,2013-04-16 08:50:00,2013-05-08 09:10:00,1.655,A
HF004,6,"GSWS08",2013,2013-05-08 09:10:00,2013-05-29 14:05:00,1.012,A
HF004,6,"GSWS08",2013,2013-05-29 14:05:00,2013-06-19 11:05:00,1.232,A
HF004,6,"GSWS08",2013,2013-06-19 11:05:00,2013-07-09 08:50:00,0.584,A
HF004,6,"GSWS08",2013,2013-07-09 08:50:00,2013-07-30 15:15:00,0.287,A
HF004,6,"GSWS08",2013,2013-07-30 15:15:00,2013-08-20 11:20:00,0.156,A
HF004,6,"GSWS08",2013,2013-08-20 11:20:00,2013-09-10 14:05:00,0.109,A
HF004,6,"GSWS08",2013,2013-09-10 14:05:00,2013-10-01 00:00:00,1.451,E
HF004,6,"GSWS08",2014,2013-10-01 00:00:00,2013-10-01 11:20:00,0.161,A
HF004,6,"GSWS08",2014,2013-10-01 11:20:00,2013-10-23 12:20:00,1.503,A
HF004,6,"GSWS08",2014,2013-10-23 12:20:00,2013-11-13 12:40:00,0.924,A
HF004,6,"GSWS08",2014,2013-11-13 12:40:00,2013-12-03 12:30:00,2.329,A
HF004,6,"GSWS08",2014,2013-12-03 12:30:00,2013-12-22 11:00:00,1.300,A
HF004,6,"GSWS08",2014,2013-12-22 11:00:00,2014-01-15 14:20:00,2.295,A
HF004,6,"GSWS08",2014,2014-01-15 14:20:00,2014-02-06 13:45:00,1.999,A
HF004,6,"GSWS08",2014,2014-02-06 13:45:00,2014-02-25 11:20:00,11.438,A
HF004,6,"GSWS08",2014,2014-02-25 11:20:00,2014-03-20 14:25:00,8.881,A
HF004,6,"GSWS08",2014,2014-03-20 14:25:00,2014-04-09 10:40:00,4.899,A
HF004,6,"GSWS08",2014,2014-04-09 10:40:00,2014-04-30 12:10:00,3.303,A
HF004,6,"GSWS08",2014,2014-04-30 12:10:00,2014-05-21 12:30:00,3.114,A
HF004,6,"GSWS08",2014,2014-05-21 12:30:00,2014-06-11 09:50:00,0.829,A
HF004,6,"GSWS08",2014,2014-06-11 09:50:00,2014-07-02 15:00:00,0.502,A
HF004,6,"GSWS08",2014,2014-07-02 15:00:00,2014-07-22 10:50:00,0.285,A
HF004,6,"GSWS08",2014,2014-07-22 10:50:00,2014-08-12 12:05:00,0.198,A
HF004,6,"GSWS08",2014,2014-08-12 12:05:00,2014-09-03 10:25:00,0.106,A
HF004,6,"GSWS08",2014,2014-09-03 10:25:00,2014-09-23 15:05:00,0.040,A
HF004,6,"GSWS08",2014,2014-09-23 15:05:00,2014-10-01 00:00:00,0.050,A
HF004,6,"GSWS08",2015,2014-10-01 00:00:00,2014-10-14 13:20:00,0.039,A
HF004,6,"GSWS08",2015,2014-10-14 13:20:00,2014-11-04 12:50:00,0.909,A
HF004,6,"GSWS08",2015,2014-11-04 12:50:00,2014-11-25 14:30:00,2.822,A
HF004,6,"GSWS08",2015,2014-11-25 14:30:00,2014-12-16 12:10:00,4.972,A
HF004,6,"GSWS08",2015,2014-12-16 12:10:00,2015-01-06 11:45:00,7.520,A
HF004,6,"GSWS08",2015,2015-01-06 11:45:00,2015-01-26 16:20:00,3.675,A
HF004,6,"GSWS08",2015,2015-01-26 16:20:00,2015-02-19 13:25:00,3.365,A
HF004,6,"GSWS08",2015,2015-02-19 13:25:00,2015-03-11 16:50:00,0.769,A
HF004,6,"GSWS08",2015,2015-03-11 16:50:00,2015-04-01 12:25:00,1.326,A
HF004,6,"GSWS08",2015,2015-04-01 12:25:00,2015-04-22 12:00:00,1.251,A
HF004,6,"GSWS08",2015,2015-04-22 12:00:00,2015-05-13 15:35:00,0.634,A
HF004,6,"GSWS08",2015,2015-05-13 15:35:00,2015-06-02 18:35:00,0.497,A
HF004,6,"GSWS08",2015,2015-06-02 18:35:00,2015-06-22 18:15:00,0.308,A
HF004,6,"GSWS08",2015,2015-06-22 18:15:00,2015-07-14 13:00:00,0.190,A
HF004,6,"GSWS08",2015,2015-07-14 13:00:00,2015-08-04 17:05:00,0.087,A
HF004,6,"GSWS08",2015,2015-08-04 17:05:00,2015-08-24 15:10:00,0.033,A
HF004,6,"GSWS08",2015,2015-08-24 15:10:00,2015-09-14 13:50:00,0.064,A
HF004,6,"GSWS08",2015,2015-09-14 13:50:00,2015-10-01 00:00:00,0.065,A
HF004,6,"GSWS09",1969,1968-10-01 00:00:00,1968-10-09 12:00:00,0.026,A
HF004,6,"GSWS09",1969,1968-10-09 12:00:00,1968-10-21 12:06:00,1.216,A
HF004,6,"GSWS09",1969,1968-10-21 12:06:00,1968-11-06 12:00:00,0.901,A
HF004,6,"GSWS09",1969,1968-11-06 12:00:00,1968-11-12 13:00:00,4.470,A
HF004,6,"GSWS09",1969,1968-11-12 13:00:00,1968-11-25 13:00:00,3.120,A
HF004,6,"GSWS09",1969,1968-11-25 13:00:00,1968-12-09 11:45:00,6.567,A
HF004,6,"GSWS09",1969,1968-12-09 11:45:00,1968-12-26 12:24:00,6.314,E
HF004,6,"GSWS09",1969,1968-12-26 12:24:00,1969-01-09 13:30:00,8.815,A
HF004,6,"GSWS09",1969,1969-01-09 13:30:00,1969-02-04 11:35:00,7.731,A
HF004,6,"GSWS09",1969,1969-02-04 11:35:00,1969-02-17 11:50:00,3.971,A
HF004,6,"GSWS09",1969,1969-02-17 11:50:00,1969-03-04 12:55:00,3.743,A
HF004,6,"GSWS09",1969,1969-03-04 12:55:00,1969-03-19 11:40:00,4.748,A
HF004,6,"GSWS09",1969,1969-03-19 11:40:00,1969-04-01 10:40:00,2.235,A
HF004,6,"GSWS09",1969,1969-04-01 10:40:00,1969-04-15 15:40:00,0.822,A
HF004,6,"GSWS09",1969,1969-04-15 15:40:00,1969-05-06 09:25:00,1.172,A
HF004,6,"GSWS09",1969,1969-05-06 09:25:00,1969-06-03 08:45:00,0.603,A
HF004,6,"GSWS09",1969,1969-06-03 08:45:00,1969-06-30 10:15:00,0.770,A
HF004,6,"GSWS09",1969,1969-06-30 10:15:00,1969-07-14 12:00:00,0.144,E
HF004,6,"GSWS09",1969,1969-07-14 12:00:00,1969-07-29 12:00:00,0.074,E
HF004,6,"GSWS09",1969,1969-07-29 12:00:00,1969-08-20 12:00:00,0.064,E
HF004,6,"GSWS09",1969,1969-08-20 12:00:00,1969-09-08 12:00:00,0.034,E
HF004,6,"GSWS09",1969,1969-09-08 12:00:00,1969-09-23 11:50:00,0.086,E
HF004,6,"GSWS09",1969,1969-09-23 11:50:00,1969-10-01 00:00:00,0.044,A
HF004,6,"GSWS09",1970,1969-10-01 00:00:00,1969-10-07 14:20:00,0.106,A
HF004,6,"GSWS09",1970,1969-10-07 14:20:00,1969-10-22 10:21:00,0.347,E
HF004,6,"GSWS09",1970,1969-10-22 10:21:00,1969-11-14 15:10:00,0.552,A
HF004,6,"GSWS09",1970,1969-11-14 15:10:00,1969-12-06 15:17:00,0.315,A
HF004,6,"GSWS09",1970,1969-12-06 15:17:00,1969-12-23 13:42:00,4.461,A
HF004,6,"GSWS09",1970,1969-12-23 13:42:00,1970-01-13 09:50:00,3.935,A
HF004,6,"GSWS09",1970,1970-01-13 09:50:00,1970-01-20 13:39:00,6.525,A
HF004,6,"GSWS09",1970,1970-01-20 13:39:00,1970-01-27 18:13:00,8.710,A
HF004,6,"GSWS09",1970,1970-01-27 18:13:00,1970-02-11 11:34:00,5.934,A
HF004,6,"GSWS09",1970,1970-02-11 11:34:00,1970-03-02 11:22:00,2.397,A
HF004,6,"GSWS09",1970,1970-03-02 11:22:00,1970-03-27 14:40:00,2.516,A
HF004,6,"GSWS09",1970,1970-03-27 14:40:00,1970-04-23 09:52:00,1.800,A
HF004,6,"GSWS09",1970,1970-04-23 09:52:00,1970-05-11 08:28:00,2.207,A
HF004,6,"GSWS09",1970,1970-05-11 08:28:00,1970-06-01 09:50:00,0.994,A
HF004,6,"GSWS09",1970,1970-06-01 09:50:00,1970-06-22 10:10:00,0.323,A
HF004,6,"GSWS09",1970,1970-06-22 10:10:00,1970-07-15 12:52:00,0.186,E
HF004,6,"GSWS09",1970,1970-07-15 12:52:00,1970-08-03 09:50:00,0.099,E
HF004,6,"GSWS09",1970,1970-08-03 09:50:00,1970-08-24 10:16:00,0.057,E
HF004,6,"GSWS09",1970,1970-08-24 10:16:00,1970-09-23 08:36:00,0.125,E
HF004,6,"GSWS09",1970,1970-09-23 08:36:00,1970-10-01 00:00:00,0.027,E
HF004,6,"GSWS09",1971,1970-10-01 00:00:00,1970-10-12 12:45:00,0.023,A
HF004,6,"GSWS09",1971,1970-10-12 12:45:00,1970-11-03 14:30:00,0.763,A
HF004,6,"GSWS09",1971,1970-11-03 14:30:00,1970-11-23 10:30:00,1.982,E
HF004,6,"GSWS09",1971,1970-11-23 10:30:00,1970-12-14 11:00:00,6.122,A
HF004,6,"GSWS09",1971,1970-12-14 11:00:00,1971-01-04 15:30:00,5.577,E
HF004,6,"GSWS09",1971,1971-01-04 15:30:00,1971-01-18 19:00:00,10.822,E
HF004,6,"GSWS09",1971,1971-01-18 19:00:00,1971-02-12 14:00:00,10.346,E
HF004,6,"GSWS09",1971,1971-02-12 14:00:00,1971-03-09 14:30:00,5.621,E
HF004,6,"GSWS09",1971,1971-03-09 14:30:00,1971-03-29 11:15:00,10.624,A
HF004,6,"GSWS09",1971,1971-03-29 11:15:00,1971-04-19 11:50:00,3.440,A
HF004,6,"GSWS09",1971,1971-04-19 11:50:00,1971-05-10 15:20:00,1.116,A
HF004,6,"GSWS09",1971,1971-05-10 15:20:00,1971-06-01 09:20:00,0.606,E
HF004,6,"GSWS09",1971,1971-06-01 09:20:00,1971-06-21 12:48:00,0.331,E
HF004,6,"GSWS09",1971,1971-06-21 12:48:00,1971-07-12 14:50:00,0.343,E
HF004,6,"GSWS09",1971,1971-07-12 14:50:00,1971-08-04 08:37:00,0.153,A
HF004,6,"GSWS09",1971,1971-08-04 08:37:00,1971-08-23 09:12:00,0.059,E
HF004,6,"GSWS09",1971,1971-08-23 09:12:00,1971-09-13 10:09:00,0.167,E
HF004,6,"GSWS09",1971,1971-09-13 10:09:00,1971-10-01 00:00:00,0.249,E
HF004,6,"GSWS09",1972,1971-10-01 00:00:00,1971-10-04 08:15:00,0.020,A
HF004,6,"GSWS09",1972,1971-10-04 08:15:00,1971-10-26 12:45:00,0.290,E
HF004,6,"GSWS09",1972,1971-10-26 12:45:00,1971-11-15 11:45:00,2.221,E
HF004,6,"GSWS09",1972,1971-11-15 11:45:00,1971-11-26 17:15:00,2.533,A
HF004,6,"GSWS09",1972,1971-11-26 17:15:00,1971-12-02 10:15:00,3.766,A
HF004,6,"GSWS09",1972,1971-12-02 10:15:00,1971-12-07 15:45:00,4.664,A
HF004,6,"GSWS09",1972,1971-12-07 15:45:00,1971-12-20 11:45:00,7.941,A
HF004,6,"GSWS09",1972,1971-12-20 11:45:00,1972-01-11 11:30:00,6.081,A
HF004,6,"GSWS09",1972,1972-01-11 11:30:00,1972-01-20 15:30:00,10.025,A
HF004,6,"GSWS09",1972,1972-01-20 15:30:00,1972-01-31 13:00:00,8.136,E
HF004,6,"GSWS09",1972,1972-01-31 13:00:00,1972-02-17 13:00:00,4.946,A
HF004,6,"GSWS09",1972,1972-02-17 13:00:00,1972-03-07 12:45:00,14.305,A
HF004,6,"GSWS09",1972,1972-03-07 12:45:00,1972-03-31 13:15:00,6.141,A
HF004,6,"GSWS09",1972,1972-03-31 13:15:00,1972-04-18 15:15:00,2.759,A
HF004,6,"GSWS09",1972,1972-04-18 15:15:00,1972-05-08 15:55:00,1.977,E
HF004,6,"GSWS09",1972,1972-05-08 15:55:00,1972-05-30 15:28:00,1.379,A
HF004,6,"GSWS09",1972,1972-05-30 15:28:00,1972-06-19 15:58:00,0.455,A
HF004,6,"GSWS09",1972,1972-06-19 15:58:00,1972-07-10 09:32:00,0.227,A
HF004,6,"GSWS09",1972,1972-07-10 09:32:00,1972-07-31 15:20:00,0.142,A
HF004,6,"GSWS09",1972,1972-07-31 15:20:00,1972-08-15 15:27:00,0.058,A
HF004,6,"GSWS09",1972,1972-08-15 15:27:00,1972-09-05 09:55:00,0.068,A
HF004,6,"GSWS09",1972,1972-09-05 09:55:00,1972-09-26 10:06:00,0.071,E
HF004,6,"GSWS09",1972,1972-09-26 10:06:00,1972-10-01 00:00:00,0.021,E
HF004,6,"GSWS09",1973,1972-10-01 00:00:00,1972-10-20 14:00:00,0.089,A
HF004,6,"GSWS09",1973,1972-10-20 14:00:00,1972-11-13 16:00:00,1.153,A
HF004,6,"GSWS09",1973,1972-11-13 16:00:00,1972-11-27 15:00:00,0.271,A
HF004,6,"GSWS09",1973,1972-11-27 15:00:00,1972-12-13 14:15:00,0.301,A
HF004,6,"GSWS09",1973,1972-12-13 14:15:00,1973-01-02 14:00:00,7.120,A
HF004,6,"GSWS09",1973,1973-01-02 14:00:00,1973-01-23 09:00:00,5.490,A
HF004,6,"GSWS09",1973,1973-01-23 09:00:00,1973-02-13 12:00:00,2.737,A
HF004,6,"GSWS09",1973,1973-02-13 12:00:00,1973-03-05 13:30:00,1.666,A
HF004,6,"GSWS09",1973,1973-03-05 13:30:00,1973-04-04 10:00:00,2.848,A
HF004,6,"GSWS09",1973,1973-04-04 10:00:00,1973-04-18 11:00:00,0.675,A
HF004,6,"GSWS09",1973,1973-04-18 11:00:00,1973-05-02 14:30:00,0.940,A
HF004,6,"GSWS09",1973,1973-05-02 14:30:00,1973-05-18 14:30:00,0.362,A
HF004,6,"GSWS09",1973,1973-05-18 14:30:00,1973-05-30 14:00:00,0.224,A
HF004,6,"GSWS09",1973,1973-05-30 14:00:00,1973-06-13 12:00:00,0.146,A
HF004,6,"GSWS09",1973,1973-06-13 12:00:00,1973-06-27 12:15:00,0.235,A
HF004,6,"GSWS09",1973,1973-06-27 12:15:00,1973-07-19 00:00:00,0.172,A
HF004,6,"GSWS09",1973,1973-07-19 00:00:00,1973-08-09 00:00:00,0.066,A
HF004,6,"GSWS09",1973,1973-08-09 00:00:00,1973-08-30 00:00:00,0.206,A
HF004,6,"GSWS09",1973,1973-08-30 00:00:00,1973-09-19 16:30:00,0.181,A
HF004,6,"GSWS09",1973,1973-09-19 16:30:00,1973-10-01 00:00:00,0.369,A
HF004,6,"GSWS09",1974,1973-10-01 00:00:00,1973-10-10 11:00:00,0.153,A
HF004,6,"GSWS09",1974,1973-10-10 11:00:00,1973-10-31 09:45:00,0.725,A
HF004,6,"GSWS09",1974,1973-10-31 09:45:00,1973-11-21 13:30:00,9.179,A
HF004,6,"GSWS09",1974,1973-11-21 13:30:00,1973-12-14 06:30:00,12.791,A
HF004,6,"GSWS09",1974,1973-12-14 06:30:00,1973-12-18 10:00:00,2.621,A
HF004,6,"GSWS09",1974,1973-12-18 10:00:00,1974-01-14 13:30:00,12.577,A
HF004,6,"GSWS09",1974,1974-01-14 13:30:00,1974-02-11 09:00:00,13.727,A
HF004,6,"GSWS09",1974,1974-02-11 09:00:00,1974-03-04 09:45:00,8.953,A
HF004,6,"GSWS09",1974,1974-03-04 09:45:00,1974-03-27 14:00:00,9.579,A
HF004,6,"GSWS09",1974,1974-03-27 14:00:00,1974-04-19 10:30:00,6.942,A
HF004,6,"GSWS09",1974,1974-04-19 10:30:00,1974-05-09 14:30:00,1.097,A
HF004,6,"GSWS09",1974,1974-05-09 14:30:00,1974-05-28 15:15:00,0.854,A
HF004,6,"GSWS09",1974,1974-05-28 15:15:00,1974-06-17 15:00:00,0.683,A
HF004,6,"GSWS09",1974,1974-06-17 15:00:00,1974-07-11 14:30:00,0.583,A
HF004,6,"GSWS09",1974,1974-07-11 14:30:00,1974-07-31 08:15:00,0.366,A
HF004,6,"GSWS09",1974,1974-07-31 08:15:00,1974-08-19 15:45:00,0.237,A
HF004,6,"GSWS09",1974,1974-08-19 15:45:00,1974-09-09 10:15:00,0.272,A
HF004,6,"GSWS09",1974,1974-09-09 10:15:00,1974-10-01 00:00:00,0.281,A
HF004,6,"GSWS09",1975,1974-10-01 00:00:00,1974-10-11 10:00:00,0.126,E
HF004,6,"GSWS09",1975,1974-10-11 10:00:00,1974-10-25 10:15:00,0.044,A
HF004,6,"GSWS09",1975,1974-10-25 10:15:00,1974-11-13 15:45:00,0.416,E
HF004,6,"GSWS09",1975,1974-11-13 15:45:00,1974-12-02 12:00:00,1.776,A
HF004,6,"GSWS09",1975,1974-12-02 12:00:00,1974-12-24 11:45:00,8.161,A
HF004,6,"GSWS09",1975,1974-12-24 11:45:00,1975-01-15 11:00:00,11.692,E
HF004,6,"GSWS09",1975,1975-01-15 11:00:00,1975-02-03 15:00:00,5.946,A
HF004,6,"GSWS09",1975,1975-02-03 15:00:00,1975-02-26 13:00:00,8.411,A
HF004,6,"GSWS09",1975,1975-02-26 13:00:00,1975-03-18 12:45:00,5.458,A
HF004,6,"GSWS09",1975,1975-03-18 12:45:00,1975-04-03 15:30:00,8.971,A
HF004,6,"GSWS09",1975,1975-04-03 15:30:00,1975-04-28 16:00:00,2.438,A
HF004,6,"GSWS09",1975,1975-04-28 16:00:00,1975-05-20 08:45:00,1.411,A
HF004,6,"GSWS09",1975,1975-05-20 08:45:00,1975-06-09 11:15:00,0.409,A
HF004,6,"GSWS09",1975,1975-06-09 11:15:00,1975-07-02 15:30:00,0.633,A
HF004,6,"GSWS09",1975,1975-07-02 15:30:00,1975-07-19 16:15:00,0.380,A
HF004,6,"GSWS09",1975,1975-07-19 16:15:00,1975-08-11 11:30:00,0.380,A
HF004,6,"GSWS09",1975,1975-08-11 11:30:00,1975-09-04 16:45:00,0.422,A
HF004,6,"GSWS09",1975,1975-09-04 16:45:00,1975-09-29 11:30:00,0.276,A
HF004,6,"GSWS09",1975,1975-09-29 11:30:00,1975-10-01 00:00:00,0.016,A
HF004,6,"GSWS09",1976,1975-10-01 00:00:00,1975-10-15 15:30:00,0.331,A
HF004,6,"GSWS09",1976,1975-10-15 15:30:00,1975-10-28 14:30:00,1.739,A
HF004,6,"GSWS09",1976,1975-10-28 14:30:00,1975-11-07 11:30:00,0.941,A
HF004,6,"GSWS09",1976,1975-11-07 11:30:00,1975-11-25 15:45:00,3.717,E
HF004,6,"GSWS09",1976,1975-11-25 15:45:00,1975-12-03 12:30:00,4.706,A
HF004,6,"GSWS09",1976,1975-12-03 12:30:00,1975-12-18 14:00:00,6.058,A
HF004,6,"GSWS09",1976,1975-12-18 14:00:00,1976-01-08 11:45:00,13.225,A
HF004,6,"GSWS09",1976,1976-01-08 11:45:00,1976-01-09 13:00:00,2.003,A
HF004,6,"GSWS09",1976,1976-01-09 13:00:00,1976-01-29 15:45:00,9.588,A
HF004,6,"GSWS09",1976,1976-01-29 15:45:00,1976-02-20 14:15:00,4.455,A
HF004,6,"GSWS09",1976,1976-02-20 14:15:00,1976-03-11 10:15:00,5.914,A
HF004,6,"GSWS09",1976,1976-03-11 10:15:00,1976-04-01 09:00:00,5.113,E
HF004,6,"GSWS09",1976,1976-04-01 09:00:00,1976-04-21 14:45:00,2.671,E
HF004,6,"GSWS09",1976,1976-04-21 14:45:00,1976-05-13 15:30:00,1.823,A
HF004,6,"GSWS09",1976,1976-05-13 15:30:00,1976-06-04 13:32:00,0.878,A
HF004,6,"GSWS09",1976,1976-06-04 13:32:00,1976-06-25 11:35:00,0.585,A
HF004,6,"GSWS09",1976,1976-06-25 11:35:00,1976-07-15 14:09:00,0.469,E
HF004,6,"GSWS09",1976,1976-07-15 14:09:00,1976-08-06 13:15:00,0.483,E
HF004,6,"GSWS09",1976,1976-08-06 13:15:00,1976-08-26 17:10:00,0.422,E
HF004,6,"GSWS09",1976,1976-08-26 17:10:00,1976-09-17 09:40:00,0.268,E
HF004,6,"GSWS09",1976,1976-09-17 09:40:00,1976-10-01 00:00:00,0.175,E
HF004,6,"GSWS09",1977,1976-10-01 00:00:00,1976-10-07 09:45:00,0.079,A
HF004,6,"GSWS09",1977,1976-10-07 09:45:00,1976-10-28 13:30:00,0.280,E
HF004,6,"GSWS09",1977,1976-10-28 13:30:00,1976-11-18 16:30:00,0.701,A
HF004,6,"GSWS09",1977,1976-11-18 16:30:00,1976-12-08 11:21:00,0.410,A
HF004,6,"GSWS09",1977,1976-12-08 11:21:00,1976-12-29 11:10:00,0.615,A
HF004,6,"GSWS09",1977,1976-12-29 11:10:00,1977-01-21 09:50:00,1.138,A
HF004,6,"GSWS09",1977,1977-01-21 09:50:00,1977-02-09 13:10:00,0.332,A
HF004,6,"GSWS09",1977,1977-02-09 13:10:00,1977-03-03 16:16:00,2.472,A
HF004,6,"GSWS09",1977,1977-03-03 16:16:00,1977-03-24 13:33:00,2.937,A
HF004,6,"GSWS09",1977,1977-03-24 13:33:00,1977-04-13 15:50:00,1.369,E
HF004,6,"GSWS09",1977,1977-04-13 15:50:00,1977-05-05 09:49:00,0.844,A
HF004,6,"GSWS09",1977,1977-05-05 09:49:00,1977-05-25 14:35:00,1.309,A
HF004,6,"GSWS09",1977,1977-05-25 14:35:00,1977-06-15 13:10:00,0.749,A
HF004,6,"GSWS09",1977,1977-06-15 13:10:00,1977-07-07 07:50:00,0.349,A
HF004,6,"GSWS09",1977,1977-07-07 07:50:00,1977-07-28 08:57:00,0.187,A
HF004,6,"GSWS09",1977,1977-07-28 08:57:00,1977-08-17 09:54:00,0.108,E
HF004,6,"GSWS09",1977,1977-08-17 09:54:00,1977-09-08 16:03:00,0.285,E
HF004,6,"GSWS09",1977,1977-09-08 16:03:00,1977-09-30 14:57:00,0.487,E
HF004,6,"GSWS09",1977,1977-09-30 14:57:00,1977-10-01 00:00:00,0.007,E
HF004,6,"GSWS09",1978,1977-10-01 00:00:00,1977-10-20 09:22:00,0.370,A
HF004,6,"GSWS09",1978,1977-10-20 09:22:00,1977-11-10 14:16:00,1.470,A
HF004,6,"GSWS09",1978,1977-11-10 14:16:00,1977-11-25 09:00:00,5.240,A
HF004,6,"GSWS09",1978,1977-11-25 09:00:00,1977-11-29 11:02:00,2.885,A
HF004,6,"GSWS09",1978,1977-11-29 11:02:00,1977-12-14 12:34:00,8.299,A
HF004,6,"GSWS09",1978,1977-12-14 12:34:00,1977-12-27 12:58:00,9.766,A
HF004,6,"GSWS09",1978,1977-12-27 12:58:00,1978-01-13 15:17:00,4.708,A
HF004,6,"GSWS09",1978,1978-01-13 15:17:00,1978-02-01 15:47:00,4.485,A
HF004,6,"GSWS09",1978,1978-02-01 15:47:00,1978-02-23 14:40:00,5.086,A
HF004,6,"GSWS09",1978,1978-02-23 14:40:00,1978-03-14 16:33:00,1.385,A
HF004,6,"GSWS09",1978,1978-03-14 16:33:00,1978-04-05 15:15:00,1.132,A
HF004,6,"GSWS09",1978,1978-04-05 15:15:00,1978-04-27 16:30:00,1.724,A
HF004,6,"GSWS09",1978,1978-04-27 16:30:00,1978-05-18 08:41:00,1.543,A
HF004,6,"GSWS09",1978,1978-05-18 08:41:00,1978-06-07 15:45:00,0.672,A
HF004,6,"GSWS09",1978,1978-06-07 15:45:00,1978-06-28 13:57:00,0.555,A
HF004,6,"GSWS09",1978,1978-06-28 13:57:00,1978-07-21 08:25:00,0.486,A
HF004,6,"GSWS09",1978,1978-07-21 08:25:00,1978-08-09 15:00:00,0.255,A
HF004,6,"GSWS09",1978,1978-08-09 15:00:00,1978-08-31 14:40:00,0.424,A
HF004,6,"GSWS09",1978,1978-08-31 14:40:00,1978-09-21 08:55:00,0.537,E
HF004,6,"GSWS09",1978,1978-09-21 08:55:00,1978-10-01 00:00:00,0.153,E
HF004,6,"GSWS09",1979,1978-10-01 00:00:00,1978-10-12 15:00:00,0.173,A
HF004,6,"GSWS09",1979,1978-10-12 15:00:00,1978-11-02 09:15:00,0.301,A
HF004,6,"GSWS09",1979,1978-11-02 09:15:00,1978-11-21 13:45:00,0.653,A
HF004,6,"GSWS09",1979,1978-11-21 13:45:00,1978-12-14 11:15:00,5.844,A
HF004,6,"GSWS09",1979,1978-12-14 11:15:00,1979-01-03 17:35:00,2.446,A
HF004,6,"GSWS09",1979,1979-01-03 17:35:00,1979-01-24 14:50:00,3.435,A
HF004,6,"GSWS09",1979,1979-01-24 14:50:00,1979-02-13 15:10:00,7.446,A
HF004,6,"GSWS09",1979,1979-02-13 15:10:00,1979-03-07 16:35:00,10.946,A
HF004,6,"GSWS09",1979,1979-03-07 16:35:00,1979-03-29 09:05:00,3.166,E
HF004,6,"GSWS09",1979,1979-03-29 09:05:00,1979-04-18 13:40:00,3.745,A
HF004,6,"GSWS09",1979,1979-04-18 13:40:00,1979-05-10 14:24:00,3.395,A
HF004,6,"GSWS09",1979,1979-05-10 14:24:00,1979-05-31 07:35:00,1.379,A
HF004,6,"GSWS09",1979,1979-05-31 07:35:00,1979-06-20 07:37:00,0.645,A
HF004,6,"GSWS09",1979,1979-06-20 07:37:00,1979-07-10 12:42:00,0.516,A
HF004,6,"GSWS09",1979,1979-07-10 12:42:00,1979-08-02 12:05:00,0.406,A
HF004,6,"GSWS09",1979,1979-08-02 12:05:00,1979-08-23 14:14:00,0.274,E
HF004,6,"GSWS09",1979,1979-08-23 14:14:00,1979-09-12 07:56:00,0.341,E
HF004,6,"GSWS09",1979,1979-09-12 07:56:00,1979-10-01 00:00:00,0.219,A
HF004,6,"GSWS09",1980,1979-10-01 00:00:00,1979-10-03 14:30:00,0.023,A
HF004,6,"GSWS09",1980,1979-10-03 14:30:00,1979-10-23 16:15:00,0.605,E
HF004,6,"GSWS09",1980,1979-10-23 16:15:00,1979-11-14 15:35:00,1.794,A
HF004,6,"GSWS09",1980,1979-11-14 15:35:00,1979-12-03 16:40:00,4.546,A
HF004,6,"GSWS09",1980,1979-12-03 16:40:00,1979-12-27 13:50:00,3.952,A
HF004,6,"GSWS09",1980,1979-12-27 13:50:00,1980-01-17 10:45:00,10.124,A
HF004,6,"GSWS09",1980,1980-01-17 10:45:00,1980-02-06 17:10:00,3.886,A
HF004,6,"GSWS09",1980,1980-02-06 17:10:00,1980-02-27 15:40:00,3.478,E
HF004,6,"GSWS09",1980,1980-02-27 15:40:00,1980-03-17 11:10:00,3.969,E
HF004,6,"GSWS09",1980,1980-03-17 11:10:00,1980-04-08 15:15:00,3.685,A
HF004,6,"GSWS09",1980,1980-04-08 15:15:00,1980-04-30 15:41:00,3.234,A
HF004,6,"GSWS09",1980,1980-04-30 15:41:00,1980-05-22 10:31:00,1.313,A
HF004,6,"GSWS09",1980,1980-05-22 10:31:00,1980-06-10 15:20:00,0.966,A
HF004,6,"GSWS09",1980,1980-06-10 15:20:00,1980-07-03 13:07:00,1.063,A
HF004,6,"GSWS09",1980,1980-07-03 13:07:00,1980-07-25 07:45:00,0.755,A
HF004,6,"GSWS09",1980,1980-07-25 07:45:00,1980-08-13 09:40:00,0.382,A
HF004,6,"GSWS09",1980,1980-08-13 09:40:00,1980-09-04 16:20:00,0.291,A
HF004,6,"GSWS09",1980,1980-09-04 16:20:00,1980-09-23 13:30:00,0.356,E
HF004,6,"GSWS09",1980,1980-09-23 13:30:00,1980-10-01 00:00:00,0.103,E
HF004,6,"GSWS09",1981,1980-10-01 00:00:00,1980-10-15 15:20:00,0.221,A
HF004,6,"GSWS09",1981,1980-10-15 15:20:00,1980-11-05 15:15:00,0.493,A
HF004,6,"GSWS09",1981,1980-11-05 15:15:00,1980-11-22 14:30:00,2.379,A
HF004,6,"GSWS09",1981,1980-11-22 14:30:00,1980-12-18 10:00:00,5.835,A
HF004,6,"GSWS09",1981,1980-12-18 10:00:00,1981-01-07 08:44:00,7.047,A
HF004,6,"GSWS09",1981,1981-01-07 08:44:00,1981-01-28 14:52:00,1.734,A
